Algorithm J n K EbN0db error
Gaussian+AMP 14 2048 50 0.4 0.05999999999999999
Gaussian+AMP 14 2048 50 0.4 0.02
Gaussian+AMP 14 2048 50 2.1 0.02
Gaussian+AMP 14 2048 50 1.1 0.05999999999999999
Gaussian+AMP 14 2048 50 0.8 0.0
Gaussian+AMP 14 2048 50 2.0 0.0
Gaussian+AMP 14 2048 50 1.6 0.02
Gaussian+AMP 14 2048 50 1.8000000000000003 0.0
Gaussian+AMP 14 2048 50 2.0 0.02
Gaussian+AMP 14 2048 50 1.3000000000000003 0.02
Gaussian+AMP 14 2048 50 0.2 0.02
Gaussian+AMP 14 2048 50 1.2000000000000002 0.0
Gaussian+AMP 14 2048 50 1.4000000000000001 0.02
Gaussian+AMP 14 2048 50 1.0 0.0
Gaussian+AMP 14 2048 50 0.7000000000000001 0.11999999999999998
Gaussian+AMP 14 2048 50 0.2 0.02
Gaussian+AMP 14 2048 50 1.8000000000000003 0.0
Gaussian+AMP 14 2048 50 0.4 0.05999999999999999
Gaussian+AMP 14 2048 50 2.4000000000000004 0.0
Gaussian+AMP 14 2048 50 1.6 0.0
Gaussian+AMP 14 2048 50 2.2 0.0
Gaussian+AMP 14 2048 50 0.8 0.02
Gaussian+AMP 14 2048 50 0.2 0.08
Gaussian+AMP 14 2048 50 1.2000000000000002 0.0
Gaussian+AMP 14 2048 50 0.6 0.0
Gaussian+AMP 14 2048 50 2.2 0.0
Gaussian+AMP 14 2048 50 1.4000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.1 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.5 0.14
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 0.9 0.02
LDPC+Glauber_Init0 14 2048 50 0.1 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 0.5 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 0.9 0.0
LDPC+Glauber_Init0 14 2048 50 1.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 0.9 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.5 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 0.1 0.14
LDPC+Glauber_Init0 14 2048 50 0.1 0.02
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.1 0.08
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.14
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.5 0.02
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 0.1 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 0.9 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.1 0.08
LDPC+Glauber_Init0 14 2048 50 1.1 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 1.6 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.4 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 1.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+Glauber_Init0 14 2048 50 0.4 0.08
LDPC+Glauber_Init0 14 2048 50 0.6 0.08
LDPC+Glauber_Init0 14 2048 50 0.6 0.02
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.0
LDPC+Glauber_Init0 14 2048 50 0.8 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.6 0.0
LDPC+Glauber_Init0 14 2048 50 1.0 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.6 0.08
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.02
LDPC+Glauber_Init0 14 2048 50 0.2 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.2 0.02
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+Glauber_Init0 14 2048 50 0.2 0.14
LDPC+Glauber_Init0 14 2048 50 0.6 0.20000000000000004
LDPC+Glauber_Init0 14 2048 50 2.2 0.08
LDPC+Glauber_Init0 14 2048 50 2.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.6 0.02
LDPC+Glauber_Init0 14 2048 50 0.2 0.14
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.8 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.4 0.02
LDPC+Glauber_Init0 14 2048 50 2.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.0 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.2 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 0.4 0.08
LDPC+Glauber_Init0 14 2048 50 0.8 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.8 0.08
LDPC+Glauber_Init0 14 2048 50 0.2 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.6 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 1.0 0.0
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.0
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.2 0.02
LDPC+Glauber_Init0 14 2048 50 0.4 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 0.5 0.02
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.9 0.02
LDPC+Glauber_Init0 14 2048 50 2.1 0.02
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.5 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 0.9 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 0.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.5 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.1 0.02
LDPC+Glauber_Init0 14 2048 50 1.1 0.08
LDPC+Glauber_Init0 14 2048 50 0.9 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 0.1 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.20000000000000004
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 0.5 0.0
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.23999999999999996
LDPC+Glauber_Init0 14 2048 50 0.1 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.1 0.02
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.08
LDPC+Glauber_Init0 14 2048 50 1.1 0.02
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 0.1 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 0.9 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.5 0.14
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.08
LDPC+Glauber_Init0 14 2048 50 0.8 0.08
LDPC+Glauber_Init0 14 2048 50 1.6 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 0.6 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.8 0.02
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+Glauber_Init0 14 2048 50 1.0 0.02
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 0.6 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 1.0 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.8 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.02
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 1.0 0.02
LDPC+Glauber_Init0 14 2048 50 0.4 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+Glauber_Init0 14 2048 50 0.4 0.02
LDPC+Glauber_Init0 14 2048 50 0.2 0.11999999999999998
LDPC+Glauber_Init0 14 2048 50 0.8 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 1.6 0.02
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 0.6 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.2 0.02
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.08
LDPC+Glauber_Init0 14 2048 50 1.6 0.02
LDPC+Glauber_Init0 14 2048 50 2.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.6 0.0
LDPC+Glauber_Init0 14 2048 50 0.6 0.02
LDPC+Glauber_Init0 14 2048 50 1.0 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.8 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.08
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 2.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 0.2 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 2.2 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.4 0.08
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.0
LDPC+Glauber_Init0 14 2048 50 0.2 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 0.6 0.05999999999999999
LDPC+Glauber_Init0 14 2048 50 0.4 0.08
LDPC+Glauber_Init0 14 2048 50 0.9 0.0
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.02
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 0.30000000000000004 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.1 0.02
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 0.1 0.22
LDPC+Glauber_Init0 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 1.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 0.9 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 0.5 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 0.7000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_Init0 14 2048 50 2.1 0.0
LDPC+Glauber_Init0 14 2048 50 1.1 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 0.2 0.16000000000000003
LDPC+Glauber_Init0 14 2048 50 1.0 0.0
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.0
LDPC+Glauber_Init0 14 2048 50 1.6 0.02
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.0
LDPC+Glauber_Init0 14 2048 50 1.0 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.6 0.0
LDPC+Glauber_Init0 14 2048 50 0.4 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.0
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.08
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 2.2 0.0
LDPC+Glauber_Init0 14 2048 50 1.8000000000000003 0.04000000000000001
LDPC+Glauber_Init0 14 2048 50 1.4000000000000001 0.02
LDPC+Glauber_Init0 14 2048 50 0.8 0.02
LDPC+Glauber_Init0 14 2048 50 0.6 0.10000000000000002
LDPC+Glauber_Init0 14 2048 50 2.4000000000000004 0.02
LDPC+Glauber_Init0 14 2048 50 1.2000000000000002 0.08
LDPC+Glauber_Init0 14 2048 50 2.0 0.02
LDPC+NNLS 14 2048 50 2.1 0.0
LDPC+NNLS 14 2048 50 0.7000000000000001 0.14
LDPC+NNLS 14 2048 50 0.9 0.14
LDPC+NNLS 14 2048 50 1.1 0.11999999999999998
LDPC+NNLS 14 2048 50 1.7000000000000002 0.11999999999999998
LDPC+NNLS 14 2048 50 0.30000000000000004 0.16000000000000003
LDPC+NNLS 14 2048 50 1.5000000000000002 0.08
LDPC+NNLS 14 2048 50 1.1 0.14
LDPC+NNLS 14 2048 50 1.5000000000000002 0.11999999999999998
LDPC+NNLS 14 2048 50 2.3000000000000003 0.10000000000000002
LDPC+NNLS 14 2048 50 0.7000000000000001 0.18
LDPC+NNLS 14 2048 50 0.9 0.20000000000000004
LDPC+NNLS 14 2048 50 1.3000000000000003 0.16000000000000003
LDPC+NNLS 14 2048 50 0.1 0.25999999999999995
LDPC+NNLS 14 2048 50 1.7000000000000002 0.08
LDPC+NNLS 14 2048 50 1.9000000000000001 0.20000000000000004
LDPC+NNLS 14 2048 50 0.1 0.35999999999999993
LDPC+NNLS 14 2048 50 0.1 0.34
LDPC+NNLS 14 2048 50 0.30000000000000004 0.32
LDPC+NNLS 14 2048 50 0.5 0.38000000000000006
LDPC+NNLS 14 2048 50 2.3000000000000003 0.11999999999999998
LDPC+NNLS 14 2048 50 1.9000000000000001 0.11999999999999998
LDPC+NNLS 14 2048 50 0.30000000000000004 0.30000000000000004
LDPC+NNLS 14 2048 50 0.30000000000000004 0.22
LDPC+NNLS 14 2048 50 1.9000000000000001 0.14
LDPC+NNLS 14 2048 50 0.7000000000000001 0.20000000000000004
LDPC+NNLS 14 2048 50 1.3000000000000003 0.16000000000000003
LDPC+NNLS 14 2048 50 0.5 0.23999999999999996
LDPC+NNLS 14 2048 50 2.1 0.14
LDPC+NNLS 14 2048 50 0.1 0.34
LDPC+NNLS 14 2048 50 1.3000000000000003 0.16000000000000003
LDPC+NNLS 14 2048 50 0.30000000000000004 0.25999999999999995
LDPC+NNLS 14 2048 50 1.5000000000000002 0.10000000000000002
LDPC+NNLS 14 2048 50 1.1 0.11999999999999998
LDPC+NNLS 14 2048 50 1.9000000000000001 0.23999999999999996
LDPC+NNLS 14 2048 50 0.9 0.35999999999999993
LDPC+NNLS 14 2048 50 1.1 0.28
LDPC+NNLS 14 2048 50 0.7000000000000001 0.22
LDPC+NNLS 14 2048 50 2.3000000000000003 0.14
LDPC+NNLS 14 2048 50 1.5000000000000002 0.16000000000000003
LDPC+NNLS 14 2048 50 2.3000000000000003 0.10000000000000002
LDPC+NNLS 14 2048 50 1.3000000000000003 0.16000000000000003
LDPC+NNLS 14 2048 50 1.7000000000000002 0.20000000000000004
LDPC+NNLS 14 2048 50 2.1 0.16000000000000003
LDPC+NNLS 14 2048 50 2.1 0.11999999999999998
LDPC+NNLS 14 2048 50 0.9 0.34
LDPC+NNLS 14 2048 50 0.5 0.18
LDPC+NNLS 14 2048 50 0.5 0.22
LDPC+NNLS 14 2048 50 0.1 0.23999999999999996
LDPC+NNLS 14 2048 50 1.7000000000000002 0.18
LDPC+Glauber_InitNNLS 14 2048 50 2.1 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.9 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 1.9000000000000001 0.02
LDPC+Glauber_InitNNLS 14 2048 50 0.7000000000000001 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.1 0.0
LDPC+Glauber_InitNNLS 14 2048 50 1.1 0.02
LDPC+Glauber_InitNNLS 14 2048 50 0.7000000000000001 0.02
LDPC+Glauber_InitNNLS 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_InitNNLS 14 2048 50 1.7000000000000002 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.5000000000000002 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.30000000000000004 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.7000000000000002 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 0.9 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 1.3000000000000003 0.02
LDPC+Glauber_InitNNLS 14 2048 50 0.1 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 0.1 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.1 0.20000000000000004
LDPC+Glauber_InitNNLS 14 2048 50 0.30000000000000004 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 2.1 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 2.1 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_InitNNLS 14 2048 50 1.3000000000000003 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 1.1 0.10000000000000002
LDPC+Glauber_InitNNLS 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.5 0.11999999999999998
LDPC+Glauber_InitNNLS 14 2048 50 1.3000000000000003 0.10000000000000002
LDPC+Glauber_InitNNLS 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.30000000000000004 0.20000000000000004
LDPC+Glauber_InitNNLS 14 2048 50 1.9000000000000001 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.30000000000000004 0.08
LDPC+Glauber_InitNNLS 14 2048 50 0.5 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 0.1 0.11999999999999998
LDPC+Glauber_InitNNLS 14 2048 50 0.5 0.14
LDPC+Glauber_InitNNLS 14 2048 50 1.7000000000000002 0.08
LDPC+Glauber_InitNNLS 14 2048 50 1.3000000000000003 0.02
LDPC+Glauber_InitNNLS 14 2048 50 0.7000000000000001 0.08
LDPC+Glauber_InitNNLS 14 2048 50 0.30000000000000004 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 0.9 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_InitNNLS 14 2048 50 2.3000000000000003 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.7000000000000001 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 2.1 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 1.5000000000000002 0.0
LDPC+Glauber_InitNNLS 14 2048 50 1.1 0.08
LDPC+Glauber_InitNNLS 14 2048 50 0.9 0.02
LDPC+Glauber_InitNNLS 14 2048 50 1.7000000000000002 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.5 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 0.1 0.16000000000000003
LDPC+NNLS 14 2048 50 2.2 0.11999999999999998
LDPC+NNLS 14 2048 50 1.0 0.28
LDPC+NNLS 14 2048 50 1.6 0.08
LDPC+NNLS 14 2048 50 1.6 0.22
LDPC+NNLS 14 2048 50 0.8 0.16000000000000003
LDPC+NNLS 14 2048 50 0.8 0.20000000000000004
LDPC+NNLS 14 2048 50 2.4000000000000004 0.02
LDPC+NNLS 14 2048 50 0.2 0.28
LDPC+NNLS 14 2048 50 1.2000000000000002 0.30000000000000004
LDPC+NNLS 14 2048 50 1.2000000000000002 0.08
LDPC+NNLS 14 2048 50 0.2 0.34
LDPC+NNLS 14 2048 50 0.4 0.30000000000000004
LDPC+NNLS 14 2048 50 2.0 0.11999999999999998
LDPC+NNLS 14 2048 50 1.0 0.14
LDPC+NNLS 14 2048 50 1.4000000000000001 0.16000000000000003
LDPC+Glauber_InitNNLS 14 2048 50 2.2 0.0
LDPC+NNLS 14 2048 50 0.4 0.35999999999999993
LDPC+NNLS 14 2048 50 1.8000000000000003 0.10000000000000002
LDPC+NNLS 14 2048 50 0.2 0.30000000000000004
LDPC+NNLS 14 2048 50 2.2 0.14
LDPC+NNLS 14 2048 50 1.2000000000000002 0.20000000000000004
LDPC+NNLS 14 2048 50 0.2 0.30000000000000004
LDPC+NNLS 14 2048 50 1.8000000000000003 0.16000000000000003
LDPC+NNLS 14 2048 50 2.0 0.08
LDPC+NNLS 14 2048 50 0.6 0.20000000000000004
LDPC+NNLS 14 2048 50 0.8 0.28
LDPC+NNLS 14 2048 50 1.0 0.28
LDPC+NNLS 14 2048 50 1.4000000000000001 0.05999999999999999
LDPC+NNLS 14 2048 50 1.6 0.22
LDPC+NNLS 14 2048 50 0.4 0.25999999999999995
LDPC+NNLS 14 2048 50 2.4000000000000004 0.04000000000000001
LDPC+NNLS 14 2048 50 0.4 0.32
LDPC+NNLS 14 2048 50 1.4000000000000001 0.18
LDPC+NNLS 14 2048 50 2.4000000000000004 0.14
LDPC+NNLS 14 2048 50 0.6 0.25999999999999995
LDPC+NNLS 14 2048 50 2.0 0.04000000000000001
LDPC+NNLS 14 2048 50 1.0 0.23999999999999996
LDPC+NNLS 14 2048 50 1.2000000000000002 0.11999999999999998
LDPC+NNLS 14 2048 50 1.4000000000000001 0.28
LDPC+NNLS 14 2048 50 0.6 0.16000000000000003
LDPC+NNLS 14 2048 50 1.6 0.10000000000000002
LDPC+NNLS 14 2048 50 2.4000000000000004 0.02
LDPC+NNLS 14 2048 50 0.2 0.25999999999999995
LDPC+NNLS 14 2048 50 1.8000000000000003 0.18
LDPC+NNLS 14 2048 50 1.8000000000000003 0.10000000000000002
LDPC+NNLS 14 2048 50 2.2 0.11999999999999998
LDPC+NNLS 14 2048 50 2.0 0.10000000000000002
LDPC+NNLS 14 2048 50 0.6 0.16000000000000003
LDPC+NNLS 14 2048 50 0.4 0.20000000000000004
LDPC+NNLS 14 2048 50 0.8 0.23999999999999996
LDPC+NNLS 14 2048 50 2.2 0.23999999999999996
LDPC+Glauber_InitNNLS 14 2048 50 1.6 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 1.0 0.10000000000000002
LDPC+Glauber_InitNNLS 14 2048 50 1.6 0.0
LDPC+Glauber_InitNNLS 14 2048 50 0.8 0.05999999999999999
LDPC+Glauber_InitNNLS 14 2048 50 0.8 0.08
LDPC+Glauber_InitNNLS 14 2048 50 1.0 0.0
LDPC+Glauber_InitNNLS 14 2048 50 1.2000000000000002 0.04000000000000001
LDPC+Glauber_InitNNLS 14 2048 50 0.2 0.08
LDPC+NNLS 14 2048 50 0.5 0.30000000000000004
LDPC+Glauber_InitNNLS 14 2048 50 2.4000000000000004 0.0
